player_id,name,team,role,age,appearances_last_season,starts_last_season,minutes_last_season,goals_last_season,assists_last_season,clean_sheets_last_season,goals_conceded_last_season,saves_last_season,penalties_scored_last_season,average_rating_last_season,fantasy_average_last_season,injury_risk,injury_risk_available,starting_probability,growth_potential,set_piece_level,data_source,notes,yellow_cards_last_season,red_cards_last_season,performance_raw,performance_score,starting_score,bonus_raw,bonus_score,reliability_score,potential_score,overall_score,overall_rank,role_rank,base_price,recommended_min,recommended_price,recommended_max,absolute_max,market_coverage,price_rank
665,Maxwel Cornet,Genoa,C,29,7,2,242,2,1,0,0,0,0,6.908,7.91,0.2,False,0.0526315789473684,48,0,api_football_fixtures_2024,,0,0,7.5593,89.98,5.26,7.5,12.61,34.33,48,40.78,399,152,3.03,2,3,4,4,100.0,136
85,Cyril Ngonge,Napoli,A,25,18,1,238,0,0,0,0,0,0,6.698,6.64,0.2,False,0.0263157894736842,68,0,api_football_fixtures_2024,,2,0,6.660299999999999,17.21,2.63,0.0,0.0,28.52,68,16.9,560,98,1.99,1,2,3,3,100.0,90
284242,Omari Forson,Monza,C,21,9,1,222,0,0,0,0,0,0,6.716,6.72,0.2,False,0.0263157894736842,88,0,api_football_fixtures_2024,,0,0,6.7186,79.97,2.63,0.0,0.0,29.7,88,37.9,433,171,2.63,2,3,4,4,100.0,136
436260,Francesco Camarda,AC Milan,A,17,10,1,214,0,0,0,0,0,0,6.72,6.72,0.2,False,0.0263157894736842,95,0,api_football_fixtures_2024,,0,0,6.720000000000001,19.4,2.63,0.0,0.0,29.32,95,20.37,548,88,2.73,2,3,4,4,100.0,82
40592,Adrian Benedyczak,Parma,A,25,9,2,213,0,0,0,0,0,0,6.531,6.53,0.2,False,0.0526315789473684,68,0,api_football_fixtures_2024,,0,0,6.53035,12.44,5.26,0.0,0.0,32.36,68,16.7,562,99,1.95,1,2,3,3,100.0,90
443141,Kevin Martins,Monza,C,20,9,1,197,0,1,0,0,0,0,6.706,6.76,0.2,False,0.0263157894736842,95,0,api_football_fixtures_2024,,1,0,6.7411,80.24,2.63,1.5,2.52,29.37,95,39.14,421,164,2.79,2,3,4,4,100.0,136
287374,Emmanuel Ekong,Empoli,A,23,15,0,188,0,0,0,0,0,0,6.513,6.48,0.2,False,0.0,78,0,api_football_fixtures_2024,,1,0,6.49155,11.01,0.0,0.0,0.0,26.47,78,15.08,570,107,1.7,1,2,3,3,100.0,90
106257,Alessandro Gabrielloni,Como,A,31,15,0,173,1,1,0,0,0,0,6.592,6.83,0.2,False,0.0,38,0,api_football_fixtures_2024,,1,0,6.7467,20.38,0.0,4.5,4.55,26.28,38,14.76,573,110,1.66,1,2,3,3,100.0,90
452033,Lorenzo Venturino,Genoa,C,19,6,1,163,2,0,0,0,0,0,7.265,8.27,0.2,False,0.0263157894736842,95,0,api_football_fixtures_2024,,0,0,7.91825,94.25,2.63,6.0,10.08,30.31,95,45.0,337,128,3.72,3,4,5,5,100.0,112
408540,Kingstone Mutandwa,Cagliari,A,22,6,0,136,0,0,0,0,0,0,6.444,6.44,0.2,False,0.0,88,0,api_football_fixtures_2024,,0,0,6.441400000000001,9.17,0.0,0.0,0.0,25.79,88,15.42,567,104,1.75,1,2,3,3,100.0,90
162173,Samuel Iling Junior,Bologna,C,22,7,0,131,1,0,0,0,0,0,6.865,7.29,0.2,False,0.0,88,0,api_football_fixtures_2024,,0,0,7.141249999999999,85.0,0.0,3.0,5.04,25.72,88,39.17,420,163,2.8,2,3,4,4,100.0,136
314254,Antonio Raimondo,Venezia,A,21,9,0,116,0,0,0,0,0,0,6.344,6.34,0.2,False,0.0,88,0,api_football_fixtures_2024,,0,0,6.3414,5.5,0.0,0.0,0.0,25.53,88,14.28,574,111,1.6,1,2,3,3,100.0,90
395761,Mathis Lambourde,Verona,A,19,7,0,104,1,0,0,0,0,0,6.554,6.91,0.2,False,0.0,95,0,api_football_fixtures_2024,,1,0,6.7854,21.8,0.0,3.0,3.03,25.37,95,20.45,547,87,2.75,2,3,4,4,100.0,82
30570,Alberto Cerri,Como,A,29,5,0,86,0,0,0,0,0,0,6.194,6.19,0.2,False,0.0,48,0,api_football_fixtures_2024,,0,0,6.1914,0.0,0.0,0.0,0.0,25.13,48,8.57,580,116,1.13,1,1,2,2,100.0,113
30849,Nicholas Pierini,Venezia,A,27,2,0,82,0,0,0,0,0,0,6.59,6.59,0.2,False,0.0,58,0,api_football_fixtures_2024,,0,0,6.59,14.63,0.0,0.0,0.0,25.08,58,13.95,575,112,1.55,1,2,3,3,100.0,90
30490,Nicola Sansone,Lecce,A,34,5,0,71,0,0,0,0,0,0,6.746,6.75,0.2,False,0.0,28,0,api_football_fixtures_2024,,0,0,6.7486,20.45,0.0,0.0,0.0,24.93,28,12.67,576,113,1.42,1,1,2,2,100.0,113
177745,Faride Alidou,Verona,C,24,3,0,68,0,0,0,0,0,0,6.635,6.64,0.2,False,0.0,78,0,api_football_fixtures_2024,,0,0,6.638249999999999,79.02,0.0,0.0,0.0,24.89,78,35.24,481,192,2.31,1,2,3,3,100.0,181
1917,Mario Balotelli,Genoa,A,35,6,0,67,0,0,0,0,0,0,6.583,6.42,0.2,False,0.0,18,0,api_football_fixtures_2024,,2,0,6.47705,10.48,0.0,0.0,0.0,24.88,18,8.68,579,115,1.13,1,1,2,2,100.0,113
290807,Vanja Vlahović,Atalanta,A,21,3,0,57,0,0,0,0,0,0,6.8,6.8,0.2,False,0.0,88,0,api_football_fixtures_2024,,0,0,6.8,22.33,0.0,0.0,0.0,24.75,88,19.21,552,91,2.45,1,2,3,3,100.0,90
30803,Antonín Barák,Fiorentina,C,31,1,1,55,0,0,0,0,0,0,7.3,7.3,0.2,False,0.0263157894736842,38,0,api_football_fixtures_2024,,0,0,7.3,86.89,2.63,0.0,0.0,49.72,38,37.98,432,170,2.64,2,3,4,4,100.0,136
310109,David Ankeye,Genoa,A,23,4,0,47,0,0,0,0,0,0,6.496,6.5,0.2,False,0.0,78,0,api_football_fixtures_2024,,0,0,6.498600000000001,11.27,0.0,0.0,0.0,24.62,78,14.87,572,109,1.67,1,2,3,3,100.0,90
327763,Rareș Cătălin Burnete,Lecce,A,21,4,0,35,0,0,0,0,0,0,6.429,6.43,0.2,False,0.0,88,0,api_football_fixtures_2024,,0,0,6.4296500000000005,8.74,0.0,0.0,0.0,24.46,88,15.09,569,106,1.7,1,2,3,3,100.0,90
471040,Alessio Cacciamani,Torino,C,18,2,0,29,0,0,0,0,0,0,6.769,6.77,0.2,False,0.0,95,0,api_football_fixtures_2024,,0,0,6.76965,80.58,0.0,0.0,0.0,24.38,95,37.33,444,175,2.55,2,3,4,4,100.0,136
344165,Damián Pizarro,Udinese,A,20,2,0,24,0,0,0,0,0,0,6.4,6.4,0.2,False,0.0,95,0,api_football_fixtures_2024,,0,0,6.4,7.65,0.0,0.0,0.0,24.32,95,15.44,566,103,1.75,1,2,3,3,100.0,90
30544,Gianluca Scamacca,Atalanta,A,26,1,0,13,0,0,0,0,0,0,6.9,6.9,0.2,False,0.0,68,0,api_football_fixtures_2024,,0,0,6.9,26.0,0.0,0.0,0.0,24.17,68,18.23,555,93,2.24,1,2,3,3,100.0,90
359100,Alphadjo Cissè,Verona,C,19,2,0,12,0,0,0,0,0,0,6.9,6.9,0.2,False,0.0,95,0,api_football_fixtures_2024,,0,0,6.9,82.13,0.0,0.0,0.0,24.16,95,37.76,437,174,2.61,2,3,4,4,100.0,136
128478,Walid Cheddira,Napoli,A,27,1,0,11,0,0,0,0,0,0,6.7,6.7,0.2,False,0.0,58,0,api_football_fixtures_2024,,0,0,6.7,18.66,0.0,0.0,0.0,24.14,58,15.02,571,108,1.69,1,2,3,3,100.0,90
31060,Francesco Caputo,Empoli,A,37,1,0,10,0,0,0,0,0,0,6.3,6.3,0.2,False,0.0,18,0,api_football_fixtures_2024,,0,0,6.299999999999999,3.99,0.0,0.0,0.0,24.13,18,6.62,582,117,1.06,1,1,2,2,100.0,113
336555,Estanis Pedrola,Bologna,A,22,1,0,8,0,0,0,0,0,0,7.2,7.2,0.2,False,0.0,88,0,api_football_fixtures_2024,,0,0,7.200000000000001,37.01,0.0,0.0,0.0,24.11,88,23.52,539,81,3.66,3,4,5,5,100.0,75
1454,Mattéo Guendouzi,Lazio,C,26,37,37,3274,1,3,0,0,0,0,7.081,7.15,0.2,False,0.9736842105263158,68,0,api_football_fixtures_2024,,7,0,7.12585,84.82,97.37,7.5,12.61,92.08,68,72.92,47,11,12.58,11,13,15,16,100.0,8
30845,Emmanuel Gyasi,Empoli,C,31,37,37,3224,2,1,0,0,0,0,6.702,6.82,0.2,False,0.9736842105263158,38,0,api_football_fixtures_2024,,5,0,6.778700000000001,80.69,97.37,7.5,12.61,91.42,38,68.58,85,23,10.64,9,11,13,14,100.0,18
2807,Remo Freuler,Bologna,C,33,37,37,3214,1,2,0,0,0,0,6.989,7.04,0.2,False,0.9736842105263158,28,0,api_football_fixtures_2024,,6,0,7.02215,83.59,97.37,6.0,10.08,91.29,28,67.93,90,24,10.36,9,10,11,12,100.0,24
48047,Jesper Karlström,Udinese,C,30,37,36,3189,0,3,0,0,0,0,6.761,6.72,0.2,False,0.9473684210526316,48,0,api_football_fixtures_2024,,9,0,6.73435,80.16,94.74,4.5,7.56,90.28,48,67.59,94,26,10.23,9,10,11,12,100.0,24
227,Angeliño,AS Roma,D,29,38,36,3188,2,1,5,0,0,0,7.11,7.28,0.2,False,0.9473684210526316,48,0,api_football_fixtures_2024,,1,0,7.2205,93.98,94.74,9.5,37.55,89.63,48,77.63,30,19,7.04,6,7,8,9,100.0,14
296560,Jackson Tchatchoua,Verona,D,24,36,36,3169,2,3,0,0,0,0,6.686,6.81,0.2,False,0.9473684210526316,78,0,api_football_fixtures_2024,,7,1,6.7665999999999995,88.08,94.74,10.5,41.5,90.7,78,79.81,20,12,7.56,7,8,9,10,100.0,7
36902,Tijjani Reijnders,AC Milan,C,27,37,36,3132,10,4,0,0,0,0,7.319,8.18,0.2,False,0.9473684210526316,58,0,api_football_fixtures_2024,,2,1,7.87865,93.78,94.74,36.0,60.5,89.53,58,83.15,10,2,18.18,16,18,20,22,100.0,2
15881,Morten Frendrup,Genoa,C,24,35,35,3107,2,0,0,0,0,0,6.992,7.09,0.2,False,0.9210526315789472,78,0,api_football_fixtures_2024,,5,0,7.0557,83.99,92.11,6.0,10.08,89.88,78,71.52,62,15,11.93,10,12,14,15,100.0,12
30432,Marten de Roon,Atalanta,C,34,36,34,3058,4,4,2,0,0,0,7.16,7.53,0.2,False,0.8947368421052632,28,0,api_football_fixtures_2024,,5,0,7.400500000000001,88.09,89.47,18.0,30.25,87.85,28,70.82,69,17,11.61,10,12,14,15,100.0,12
1014,Simon Sohm,Parma,C,24,37,36,2999,4,0,0,0,0,0,6.89,7.13,0.2,False,0.9473684210526316,78,0,api_football_fixtures_2024,,6,0,7.045999999999999,83.87,94.74,12.0,20.17,87.78,78,73.85,44,9,13.03,11,13,15,16,100.0,8
903,Scott McTominay,Napoli,C,29,34,33,2941,12,4,0,0,0,0,7.267,8.4,0.2,False,0.868421052631579,48,0,api_football_fixtures_2024,,3,0,8.00345,95.27,86.84,42.0,70.59,86.96,48,82.25,12,3,17.62,16,18,20,22,100.0,2
10097,Éderson,Atalanta,C,26,37,32,2888,4,1,0,0,0,0,7.208,7.46,0.2,False,0.8421052631578947,68,0,api_football_fixtures_2024,,5,1,7.3718,87.75,84.21,13.5,22.69,83.62,68,71.26,63,16,11.81,10,12,14,15,100.0,12
30775,Giuseppe Pezzella,Empoli,D,28,35,34,2887,0,3,0,0,0,0,6.81,6.8,0.2,False,0.8947368421052632,58,0,api_football_fixtures_2024,,7,0,6.8035,88.56,89.47,4.5,17.79,86.27,58,71.23,64,36,5.67,5,6,7,8,100.0,26
881,Hans Nicolussi Caviglia,Venezia,C,25,35,33,2870,4,2,0,0,0,0,6.935,7.21,0.2,False,0.868421052631579,68,0,api_football_fixtures_2024,,7,1,7.1137500000000005,84.68,86.84,15.0,25.21,85.33,68,71.76,56,12,12.04,10,12,14,15,100.0,12
3406,Frank Anguissa,Napoli,C,30,35,32,2857,6,4,0,0,0,0,7.109,7.67,0.2,False,0.8421052631578947,48,0,api_football_fixtures_2024,,5,0,7.473649999999999,88.96,84.21,24.0,40.34,84.45,48,73.28,46,10,12.76,11,13,15,16,100.0,8
26828,Georgios Kyriakopoulos,Monza,D,29,34,33,2851,2,4,0,0,0,0,6.921,7.14,0.2,False,0.868421052631579,48,0,api_football_fixtures_2024,,5,0,7.06335,91.94,86.84,12.0,47.43,85.78,48,76.44,34,22,6.77,6,7,8,9,100.0,14
30533,Manuel Locatelli,Juventus,C,27,36,34,2840,2,2,0,0,0,1,7.364,7.46,0.2,False,0.8947368421052632,58,1,api_football_fixtures_2024,,9,0,7.4264,88.4,89.47,12.5,21.01,84.98,58,71.64,59,13,11.98,10,12,14,15,100.0,12
31056,Samuele Ricci,Torino,C,24,34,34,2836,1,1,0,0,0,0,6.861,6.83,0.2,False,0.8947368421052632,78,0,api_football_fixtures_2024,,8,1,6.84085,81.43,89.47,4.5,7.56,86.32,78,69.06,80,21,10.84,9,11,13,14,100.0,18
128461,Nadir Zortea,Cagliari,D,26,35,33,2736,6,2,0,0,0,0,6.682,7.22,0.2,False,0.868421052631579,68,0,api_football_fixtures_2024,,2,0,7.031699999999999,91.53,86.84,21.0,83.0,83.57,68,85.1,4,2,8.96,8,9,10,11,100.0,1
30784,Nicolò Rovella,Lazio,C,24,33,31,2728,0,3,0,0,0,0,7.137,7.03,0.2,False,0.8157894736842105,78,0,api_football_fixtures_2024,,13,0,7.067450000000001,84.13,81.58,4.5,7.56,83.38,78,67.45,97,27,10.17,9,10,11,12,100.0,24
30822,Tommaso Augello,Cagliari,D,31,38,30,2723,0,7,1,0,0,0,6.948,7.09,0.2,False,0.7894736842105263,38,0,api_football_fixtures_2024,,3,0,7.0403,91.64,78.95,10.9,43.08,79.57,38,71.58,60,35,5.74,5,6,7,8,100.0,26
30937,Mattia Zaccagni,Lazio,C,30,34,33,2706,8,6,0,0,0,2,7.406,8.14,0.2,False,0.868421052631579,48,2,api_football_fixtures_2024,,10,0,7.883100000000001,93.83,86.84,40.0,67.23,83.87,48,80.69,16,5,16.7,15,17,19,21,100.0,4
350037,Nico Paz,Como,C,21,35,30,2699,6,8,0,0,0,0,7.272,7.93,0.2,False,0.7894736842105263,88,1,api_football_fixtures_2024,,6,0,7.6997,91.65,78.95,32.0,53.78,80.94,88,78.93,24,6,15.69,14,16,18,20,100.0,6
30768,Pedro Pereira,Monza,D,28,35,32,2691,1,3,0,0,0,0,6.628,6.66,0.2,False,0.8421052631578947,58,0,api_football_fixtures_2024,,10,0,6.6488000000000005,86.54,84.21,7.5,29.64,82.27,58,71.08,67,38,5.64,5,6,7,8,100.0,26
1748,Lassana Coulibaly,Lecce,C,29,38,30,2678,1,0,0,0,0,0,6.741,6.78,0.2,False,0.7894736842105263,48,0,api_football_fixtures_2024,,3,0,6.766349999999999,80.54,78.95,3.0,5.04,78.97,48,61.55,148,47,7.97,7,8,9,10,100.0,40
47439,Stanislav Lobotka,Napoli,C,31,32,31,2647,0,1,0,0,0,0,7.084,7.07,0.2,False,0.8157894736842105,38,0,api_football_fixtures_2024,,3,0,7.0748999999999995,84.21,81.58,1.5,2.52,83.05,38,62.42,139,41,8.27,7,8,9,10,100.0,40
31624,Gabriel Strefezza,Como,C,28,37,32,2632,6,4,0,0,0,0,7.207,7.73,0.2,False,0.8421052631578947,58,0,api_football_fixtures_2024,,5,0,7.546950000000001,89.83,84.21,24.0,40.34,80.25,58,73.91,43,8,13.06,11,13,15,16,100.0,8
162266,Lucas Da Cunha,Como,C,24,36,30,2625,3,2,0,0,0,0,7.259,7.51,0.2,False,0.7894736842105263,78,0,api_football_fixtures_2024,,4,0,7.42215,88.35,78.95,12.0,20.17,79.37,78,69.98,73,18,11.24,9,11,13,14,100.0,18
302432,Alessandro Bianco,Monza,C,23,35,29,2622,1,0,0,0,0,0,6.816,6.77,0.2,False,0.7631578947368421,78,0,api_football_fixtures_2024,,9,0,6.786099999999999,80.78,76.32,3.0,5.04,79.21,78,64.0,128,38,8.83,8,9,10,11,100.0,34
22147,Manu Koné,AS Roma,C,24,34,31,2582,2,1,0,0,0,0,6.952,7.07,0.2,False,0.8157894736842105,78,0,api_football_fixtures_2024,,6,0,7.028700000000001,83.66,81.58,7.5,12.61,80.77,78,67.93,90,24,10.36,9,10,11,12,100.0,24
51266,Gianluca Busio,Venezia,C,23,33,28,2531,2,0,0,0,0,0,6.834,6.96,0.2,False,0.7368421052631579,78,0,api_football_fixtures_2024,,4,0,6.9159,82.32,73.68,6.0,10.08,78.51,78,64.71,121,35,9.1,8,9,10,11,100.0,34
36916,Kingsley Ehizibue,Udinese,D,30,33,30,2510,0,1,3,0,0,0,6.808,6.76,0.2,False,0.7894736842105263,48,0,api_football_fixtures_2024,,5,0,6.7768,88.21,78.95,2.7,10.67,79.75,48,65.1,119,68,4.56,4,5,6,6,100.0,42
22254,Youssouf Fofana,AC Milan,C,26,35,29,2509,1,6,0,0,0,0,6.941,7.13,0.2,False,0.7631578947368421,68,0,api_football_fixtures_2024,,5,0,7.06385,84.08,76.32,12.0,20.17,77.73,68,66.8,105,30,9.91,9,10,11,12,100.0,24
91422,Raoul Bellanova,Atalanta,D,25,35,28,2495,0,9,1,0,0,0,7.028,7.24,0.2,False,0.7368421052631579,68,0,api_football_fixtures_2024,,3,0,7.1658,93.27,73.68,13.9,54.94,76.83,68,75.71,38,25,6.6,6,7,8,9,100.0,14
17,Christian Pulišić,AC Milan,C,27,34,29,2489,11,9,0,0,0,3,7.324,8.54,0.2,False,0.7631578947368421,58,3,api_football_fixtures_2024,,1,0,8.1144,96.59,76.32,57.0,95.8,78.07,58,84.73,5,1,19.17,17,19,21,23,100.0,1
89520,Mikael Ellertsson,Venezia,C,23,36,29,2480,2,2,0,0,0,0,6.86,7.05,0.2,False,0.7631578947368421,78,0,api_football_fixtures_2024,,2,0,6.9835,83.13,76.32,9.0,15.13,76.77,78,66.36,108,31,9.73,9,10,11,12,100.0,24
30558,Nicolò Barella,Inter,C,28,33,29,2462,3,6,0,0,0,0,7.308,7.7,0.2,False,0.7631578947368421,58,0,api_football_fixtures_2024,,4,0,7.562799999999999,90.02,76.32,18.0,30.25,78.36,58,69.69,77,20,11.11,9,11,13,14,100.0,18
30505,Michel Ndary Adopo,Cagliari,C,25,35,27,2417,1,1,0,0,0,0,6.796,6.81,0.2,False,0.7105263157894737,68,0,api_football_fixtures_2024,,5,1,6.8050999999999995,81.0,71.05,4.5,7.56,75.09,68,61.64,146,45,8.0,7,8,9,10,100.0,40
1457,Henrikh Mkhitaryan,Inter,C,36,32,30,2410,1,4,0,0,0,0,7.094,7.25,0.2,False,0.7894736842105263,18,0,api_football_fixtures_2024,,4,0,7.1954,85.65,78.95,9.0,15.13,79.15,18,62.13,142,42,8.17,7,8,9,10,100.0,40
339883,Kenan Yıldız,Juventus,A,20,35,28,2408,7,4,0,0,0,0,7.377,8.03,0.2,False,0.7368421052631579,95,0,api_football_fixtures_2024,,2,1,7.80145,59.08,73.68,27.0,27.27,75.68,95,62.45,138,10,50.77,45,51,57,62,100.0,9
25349,Ondrej Duda,Verona,C,31,28,27,2403,1,3,0,0,0,0,7.025,6.99,0.2,False,0.7105263157894737,38,0,api_football_fixtures_2024,,12,1,7.00225,83.35,71.05,7.5,12.61,79.73,38,61.05,155,49,7.8,7,8,9,10,100.0,40
30932,Liam Henderson,Empoli,C,29,36,27,2345,0,4,0,0,0,0,6.813,6.78,0.2,False,0.7105263157894737,48,0,api_football_fixtures_2024,,10,0,6.79155,80.84,71.05,6.0,10.08,73.61,48,59.87,163,52,7.41,6,7,8,9,100.0,51
116,Khéphren Thuram,Juventus,C,24,35,26,2337,4,5,0,0,0,0,7.144,7.56,0.2,False,0.6842105263157895,78,0,api_football_fixtures_2024,,5,0,7.4144,88.26,68.42,19.5,32.77,73.32,78,68.93,82,22,10.78,9,11,13,14,100.0,18
22236,Rafael Leão,AC Milan,A,26,34,25,2330,8,8,0,0,0,0,7.242,8.11,0.2,False,0.6578947368421053,68,0,api_football_fixtures_2024,,5,0,7.8062,59.26,65.79,36.0,36.36,73.04,68,59.25,172,14,43.5,39,44,49,53,100.0,13
7591,Sandi Lovrić,Udinese,C,27,36,31,2326,2,3,0,0,0,0,6.943,7.12,0.2,False,0.8157894736842105,58,0,api_football_fixtures_2024,,5,0,7.05805,84.01,81.58,10.5,17.65,76.13,58,66.35,109,32,9.73,9,10,11,12,100.0,24
25353,Valentino Lazaro,Torino,D,29,33,26,2322,0,6,0,0,0,0,6.773,6.86,0.2,False,0.6842105263157895,48,0,api_football_fixtures_2024,,6,0,6.82955,88.89,68.42,9.0,35.57,74.25,48,66.83,104,57,4.85,4,5,6,6,100.0,42
415,Weston McKennie,Juventus,C,27,32,27,2320,2,4,1,0,0,0,7.017,7.28,0.2,False,0.7105263157894737,58,0,api_football_fixtures_2024,,3,0,7.187950000000001,85.56,71.05,12.0,20.17,75.62,58,64.61,123,36,9.06,8,9,10,11,100.0,34
135519,Gustav Isaksen,Lazio,A,24,37,29,2226,4,2,0,0,0,0,6.926,7.24,0.2,False,0.7631578947368421,78,0,api_football_fixtures_2024,,5,0,7.1301000000000005,34.45,76.32,15.0,15.15,72.88,78,51.18,260,26,28.39,25,28,31,34,100.0,26
31021,Alberto Grassi,Empoli,C,30,28,27,2215,1,0,0,0,0,0,6.804,6.77,0.2,False,0.7105263157894737,48,0,api_football_fixtures_2024,,8,0,6.7819,80.73,71.05,3.0,5.04,77.25,48,59.38,170,56,7.26,6,7,8,9,100.0,51
22015,Boulaye Dia,Lazio,A,29,35,27,2192,9,3,0,0,0,0,6.933,7.76,0.2,False,0.7105263157894737,48,0,api_football_fixtures_2024,,2,0,7.470549999999999,46.94,71.05,31.5,31.82,72.13,48,53.83,232,23,32.87,29,33,37,40,100.0,23
290046,Antoine Makoumbou,Cagliari,C,27,33,27,2173,0,3,0,0,0,0,6.695,6.69,0.2,False,0.7105263157894737,58,0,api_football_fixtures_2024,,4,1,6.691750000000001,79.65,71.05,4.5,7.56,73.05,58,59.93,161,51,7.43,6,7,8,9,100.0,51
31010,Federico Dimarco,Inter,D,28,33,29,2165,4,7,0,0,0,0,7.335,7.87,0.2,False,0.7631578947368421,58,0,api_football_fixtures_2024,,3,0,7.68275,100.0,76.32,22.5,88.93,74.46,58,83.83,7,4,8.61,8,9,10,11,100.0,1
48648,Dan Ndoye,Bologna,C,25,30,26,2151,8,4,0,0,0,2,7.222,8.09,0.2,False,0.6842105263157895,68,2,api_football_fixtures_2024,,4,0,7.786199999999999,92.68,68.42,37.0,62.18,73.97,68,75.24,40,7,13.73,12,14,16,17,100.0,7
842,Nikola Vlašić,Torino,C,28,30,23,2128,5,4,0,0,0,2,6.962,7.6,0.2,False,0.6052631578947368,58,2,api_football_fixtures_2024,,0,0,7.3767,87.81,60.53,28.0,47.06,71.17,58,67.36,98,28,10.13,9,10,11,12,100.0,24
2286,Davide Zappacosta,Atalanta,D,33,30,26,2075,4,2,0,0,0,0,6.97,7.39,0.2,False,0.6842105263157895,28,0,api_football_fixtures_2024,,3,0,7.242999999999999,94.28,68.42,15.0,59.29,72.97,28,70.99,68,39,5.62,5,6,7,8,100.0,26
778,Bryan Cristante,AS Roma,C,30,30,23,2056,4,2,0,0,0,0,7.135,7.47,0.2,False,0.6052631578947368,48,0,api_football_fixtures_2024,,8,0,7.35275,87.52,60.53,15.0,25.21,70.22,48,61.76,145,44,8.04,7,8,9,10,100.0,40
47182,Tete Morente,Lecce,C,29,31,23,2029,3,2,0,0,0,0,6.938,7.21,0.2,False,0.6052631578947368,48,0,api_football_fixtures_2024,,5,0,7.114800000000001,84.69,60.53,12.0,20.17,69.25,48,59.76,165,54,7.38,6,7,8,9,100.0,51
22007,Hassane Kamara,Udinese,D,31,30,25,2006,1,4,4,0,0,0,6.987,7.05,0.2,False,0.6578947368421053,38,0,api_football_fixtures_2024,,8,1,7.027950000000001,91.48,65.79,10.6,41.9,71.23,38,66.75,106,58,4.84,4,5,6,6,100.0,42
43036,Dennis Man,Parma,C,27,33,23,2005,4,4,0,0,0,0,6.833,7.32,0.2,False,0.6052631578947368,58,0,api_football_fixtures_2024,,0,0,7.14955,85.1,60.53,18.0,30.25,67.81,58,62.68,135,40,8.36,7,8,9,10,100.0,40
36899,Teun Koopmeiners,Juventus,C,27,28,23,1997,3,3,0,0,0,0,7.031,7.41,0.2,False,0.6052631578947368,58,0,api_football_fixtures_2024,,3,0,7.27735,86.62,60.53,13.5,22.69,70.81,58,62.08,144,43,8.15,7,8,9,10,100.0,40
30542,Jens Odgaard,Bologna,A,26,29,24,1975,6,1,0,0,0,0,6.909,7.55,0.2,False,0.631578947368421,68,0,api_football_fixtures_2024,,1,0,7.3256499999999996,41.62,63.16,19.5,19.7,70.68,68,49.62,284,30,25.96,23,26,29,32,100.0,30
2763,Mario Pašalić,Atalanta,C,30,34,23,1969,3,4,0,0,0,0,7.012,7.38,0.2,False,0.6052631578947368,48,1,api_football_fixtures_2024,,1,0,7.251199999999999,86.31,60.53,17.0,28.57,66.82,48,61.56,147,46,7.97,7,8,9,10,100.0,40
1640,Hakan Çalhanoğlu,Inter,C,31,29,26,1961,5,6,0,0,0,3,7.482,8.12,0.2,False,0.6842105263157895,38,3,api_football_fixtures_2024,,5,0,7.896699999999999,94.0,68.42,34.5,57.98,72.22,38,71.53,61,14,11.93,10,12,14,15,100.0,12
6010,Lucas Beltrán,Fiorentina,A,24,33,21,1958,5,4,0,0,0,2,6.851,7.34,0.2,False,0.5526315789473685,78,2,api_football_fixtures_2024,,6,0,7.16885,35.87,55.26,28.0,28.28,65.67,78,47.88,304,31,23.43,20,23,26,28,100.0,31
226,Denzel Dumfries,Inter,D,29,29,20,1951,7,2,0,0,0,0,7.147,7.87,0.2,False,0.5263157894736842,48,0,api_football_fixtures_2024,,4,0,7.616949999999999,99.14,52.63,24.0,94.86,66.91,48,76.71,32,21,6.83,6,7,8,9,100.0,14
14327,Domagoj Bradarić,Verona,D,26,28,24,1948,1,0,0,0,0,0,6.828,6.83,0.2,False,0.631578947368421,68,0,api_football_fixtures_2024,,6,0,6.8293,88.89,63.16,3.0,11.86,71.06,68,62.29,140,77,4.12,3,4,5,5,100.0,69
30810,Rolando Mandragora,Fiorentina,C,28,29,22,1941,4,3,0,0,0,1,7.243,7.64,0.2,False,0.5789473684210527,58,1,api_football_fixtures_2024,,7,0,7.50105,89.29,57.89,20.0,33.61,68.5,58,64.06,126,37,8.85,8,9,10,11,100.0,34
541,Jürgen Ekkelenkamp,Udinese,C,25,34,20,1902,3,2,0,0,0,0,6.883,7.18,0.2,False,0.5263157894736842,68,0,api_football_fixtures_2024,,2,0,7.0760499999999995,84.23,52.63,12.0,20.17,63.73,68,58.82,177,59,7.08,6,7,8,9,100.0,51
36980,Morten Thorsby,Genoa,C,29,30,22,1902,0,1,0,0,0,0,6.763,6.7,0.2,False,0.5789473684210527,48,0,api_football_fixtures_2024,,6,0,6.72205,80.01,57.89,1.5,2.52,67.36,48,53.89,230,79,5.68,5,6,7,8,100.0,65
30488,Riccardo Orsolini,Bologna,C,28,30,23,1885,15,4,0,0,0,3,7.259,8.86,0.2,False,0.6052631578947368,58,2,api_football_fixtures_2024,,2,0,8.29965,98.79,60.53,59.5,100.0,67.97,58,80.76,15,4,16.74,15,17,19,21,100.0,4
