player_id,name,injury_history_available,injury_events_total,injury_events_3y,injury_burden_3y,injury_risk,injury_reference_date,injury_source
36899,Teun Koopmeiners,True,7,5,85.783,0.484,2025-06-30,api_football_sidelined
36902,Tijjani Reijnders,True,4,0,0.0,0.2,2025-06-30,api_football_sidelined
36916,Kingsley Ehizibue,True,8,6,89.508,0.494,2025-06-30,api_football_sidelined
36980,Morten Thorsby,True,5,3,57.524,0.405,2025-06-30,api_football_sidelined
37144,Ridgeciano Haps,True,19,4,41.997,0.356,2025-06-30,api_football_sidelined
37437,Abdou Harroui,True,5,4,198.559,0.701,2025-06-30,api_football_sidelined
37604,Sam Beukema,True,2,2,18.439,0.273,2025-06-30,api_football_sidelined
37651,Jay Idzes,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
39271,Ola Solbakken,True,2,2,83.051,0.477,2025-06-30,api_football_sidelined
39286,Emil Bohinen,True,1,1,7.972,0.232,2025-06-30,api_football_sidelined
39362,Marcus Pedersen,True,4,2,29.161,0.312,2025-06-30,api_football_sidelined
40392,Mateusz Wieteska,True,2,1,16.515,0.266,2025-06-30,api_football_sidelined
40563,Filip Marchwiński,True,4,3,159.33,0.641,2025-06-30,api_football_sidelined
40582,Sebastian Walukiewicz,True,4,4,49.495,0.38,2025-06-30,api_football_sidelined
40592,Adrian Benedyczak,True,3,2,164.407,0.649,2025-06-30,api_football_sidelined
41144,Dodô,True,2,1,48.863,0.378,2025-06-30,api_football_sidelined
41371,Fali Candé,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
41577,Nuno Tavares,True,10,10,145.869,0.616,2025-06-30,api_football_sidelined
41748,Jean Onana,True,5,3,27.821,0.307,2025-06-30,api_football_sidelined
42007,Daniel Silva,False,0,0,0.0,,2025-06-30,api_football_sidelined
42315,Mehdi Taremi,True,4,4,45.756,0.368,2025-06-30,api_football_sidelined
43033,Florinel Coman,True,2,2,39.665,0.348,2025-06-30,api_football_sidelined
43036,Dennis Man,True,3,3,33.956,0.329,2025-06-30,api_football_sidelined
43056,Valentin Mihăilă,True,2,1,88.919,0.492,2025-06-30,api_football_sidelined
44594,Saud Abdulhamid,True,1,1,33.019,0.326,2025-06-30,api_football_sidelined
44814,Lewis Ferguson,True,4,4,130.763,0.587,2025-06-30,api_football_sidelined
45083,Benjamin Siegrist,False,0,0,0.0,,2025-06-30,api_football_sidelined
45826,Strahinja Pavlović,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
46170,Ivan Ilić,True,7,6,122.801,0.571,2025-06-30,api_football_sidelined
46792,Pablo Marí,True,10,5,50.444,0.383,2025-06-30,api_football_sidelined
46988,Josep Martínez,True,2,0,0.0,0.2,2025-06-30,api_football_sidelined
47182,Tete Morente,True,4,1,5.019,0.221,2025-06-30,api_football_sidelined
47246,Leandro Chichizola,True,2,0,0.0,0.2,2025-06-30,api_football_sidelined
47254,Mathías Olivera,True,10,5,84.897,0.482,2025-06-30,api_football_sidelined
47300,Theo Hernández,True,4,2,13.736,0.255,2025-06-30,api_football_sidelined
47439,Stanislav Lobotka,True,6,5,63.407,0.423,2025-06-30,api_football_sidelined
47522,Douglas Luiz,True,12,5,93.482,0.504,2025-06-30,api_football_sidelined
47985,Emil Holm,True,6,5,82.711,0.476,2025-06-30,api_football_sidelined
48047,Jesper Karlström,True,7,1,1.839,0.208,2025-06-30,api_football_sidelined
48079,Jesper Karlsson,True,4,4,47.146,0.373,2025-06-30,api_football_sidelined
48119,Odilon Kossounou,True,6,5,117.177,0.559,2025-06-30,api_football_sidelined
48193,Pontus Almqvist,True,3,3,35.51,0.334,2025-06-30,api_football_sidelined
48294,Arvid Brorsson,False,0,0,0.0,,2025-06-30,api_football_sidelined
48389,Noah Okafor,True,7,6,68.212,0.437,2025-06-30,api_football_sidelined
48406,Domen Črnigoj,True,1,1,68.465,0.437,2025-06-30,api_football_sidelined
48648,Dan Ndoye,True,6,6,88.758,0.492,2025-06-30,api_football_sidelined
50054,Simone Scuffet,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
50856,Valentín Castellanos,True,5,4,59.203,0.41,2025-06-30,api_football_sidelined
51016,Tajon Buchanan,True,4,4,91.396,0.499,2025-06-30,api_football_sidelined
51266,Gianluca Busio,True,1,1,25.311,0.298,2025-06-30,api_football_sidelined
53535,Eldor Shomurodov,True,2,2,44.432,0.364,2025-06-30,api_football_sidelined
56161,Marco Sala,True,3,2,33.208,0.326,2025-06-30,api_football_sidelined
56207,Paulo Azzi,False,0,0,0.0,,2025-06-30,api_football_sidelined
56396,Junior Messias,True,7,7,158.69,0.639,2025-06-30,api_football_sidelined
56459,Wladimiro Falcone,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
56473,Matteo Gabbia,True,5,5,41.791,0.355,2025-06-30,api_football_sidelined
56560,Youssef Maleh,True,4,4,132.43,0.591,2025-06-30,api_football_sidelined
56851,Michael Folorunsho,True,7,6,95.372,0.508,2025-06-30,api_football_sidelined
59421,Daniel Mosquera,True,2,1,11.898,0.248,2025-06-30,api_football_sidelined
64256,Andy Pelmard,True,3,1,38.281,0.344,2025-06-30,api_football_sidelined
66817,Nikola Krstović,True,2,2,20.24,0.28,2025-06-30,api_football_sidelined
72388,Gabriel Charpentier,True,3,3,160.406,0.642,2025-06-30,api_football_sidelined
81012,Devis Vásquez,False,0,0,0.0,,2025-06-30,api_football_sidelined
89520,Mikael Ellertsson,True,1,1,8.937,0.236,2025-06-30,api_football_sidelined
91358,Emanuele Valeri,True,3,3,33.923,0.329,2025-06-30,api_football_sidelined
91422,Raoul Bellanova,True,3,2,14.606,0.258,2025-06-30,api_football_sidelined
91424,Drissa Camara,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
93016,Thijs Dallinga,True,2,1,8.054,0.233,2025-06-30,api_football_sidelined
94562,Santiago Giménez,True,7,6,90.807,0.497,2025-06-30,api_football_sidelined
106257,Alessandro Gabrielloni,True,3,3,62.532,0.42,2025-06-30,api_football_sidelined
107153,Kike Pérez,True,8,5,43.729,0.362,2025-06-30,api_football_sidelined
118956,Lameck Banda,True,6,6,152.389,0.628,2025-06-30,api_football_sidelined
122468,Saul Coco,True,3,3,32.506,0.324,2025-06-30,api_football_sidelined
125674,Juan Cabal,True,3,2,142.143,0.61,2025-06-30,api_football_sidelined
125715,Flavius Daniliuc,True,4,3,25.425,0.299,2025-06-30,api_football_sidelined
127011,Andrea Cambiaso,True,4,4,68.269,0.437,2025-06-30,api_football_sidelined
127035,Federico Baschirotto,True,2,0,0.0,0.2,2025-06-30,api_football_sidelined
127631,Valentin Gendrey,True,6,5,114.009,0.552,2025-06-30,api_football_sidelined
128338,Woyo Coulibaly,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
128353,Matthias Braunöder,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
128461,Nadir Zortea,True,3,3,32.747,0.325,2025-06-30,api_football_sidelined
128478,Walid Cheddira,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
129119,Ignace Van der Brempt,True,6,5,89.895,0.495,2025-06-30,api_football_sidelined
130423,Billy Gilmour,True,10,3,20.813,0.282,2025-06-30,api_football_sidelined
133729,Tijjani Noslin,True,4,3,25.276,0.298,2025-06-30,api_football_sidelined
134926,Daniel Maldini,True,3,3,35.697,0.335,2025-06-30,api_football_sidelined
135505,Samuel Dahl,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
135519,Gustav Isaksen,True,2,1,7.762,0.232,2025-06-30,api_football_sidelined
135863,Giuseppe Ciocci,True,2,2,55.297,0.398,2025-06-30,api_football_sidelined
136016,Hamza Rafia,True,3,1,28.69,0.311,2025-06-30,api_football_sidelined
136087,Fabiano Parisi,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
137976,Isak Hien,True,7,4,50.141,0.382,2025-06-30,api_football_sidelined
138777,Faustino Anjorin,True,5,5,101.69,0.524,2025-06-30,api_football_sidelined
140831,Zito Luvumbo,True,5,4,128.618,0.583,2025-06-30,api_football_sidelined
142442,Rui Modesto,True,1,1,2.68,0.211,2025-06-30,api_football_sidelined
143648,Maduka Okoye,True,2,1,65.72,0.429,2025-06-30,api_football_sidelined
144740,Fisayo Dele-Bashiru,True,3,3,40.648,0.352,2025-06-30,api_football_sidelined
147859,Charles De Ketelaere,True,5,4,46.152,0.37,2025-06-30,api_football_sidelined
153408,Daniel Oyegoke,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
161585,Francisco Conceição,True,4,3,49.309,0.38,2025-06-30,api_football_sidelined
161621,Loum Tchaouna,True,1,1,6.548,0.227,2025-06-30,api_football_sidelined
161702,Danilo Veiga,True,2,1,2.111,0.209,2025-06-30,api_football_sidelined
161859,Gaetano Oristanio,True,5,4,46.587,0.371,2025-06-30,api_football_sidelined
162012,Matteo Ruggeri,True,5,4,41.474,0.354,2025-06-30,api_football_sidelined
162106,Yunus Musah,True,4,2,21.751,0.285,2025-06-30,api_football_sidelined
162141,Koni De Winter,True,3,3,62.807,0.421,2025-06-30,api_football_sidelined
162173,Samuel Iling Junior,True,1,1,6.162,0.225,2025-06-30,api_football_sidelined
162188,Pierre Kalulu,True,3,3,87.812,0.49,2025-06-30,api_football_sidelined
162266,Lucas Da Cunha,True,3,0,0.0,0.2,2025-06-30,api_football_sidelined
162445,Filip Stanković,True,1,1,68.704,0.438,2025-06-30,api_football_sidelined
162451,Anass Salah-Eddine,True,7,6,40.078,0.35,2025-06-30,api_football_sidelined
162452,Devyne Rensch,True,10,9,61.412,0.417,2025-06-30,api_football_sidelined
162703,Casper Tengstedt,True,3,3,79.881,0.469,2025-06-30,api_football_sidelined
162907,Alessandro Zanoli,True,2,2,22.927,0.29,2025-06-30,api_football_sidelined
162952,Mario Gila Fuentes,True,3,2,28.849,0.311,2025-06-30,api_football_sidelined
163189,Malick Thiaw,True,4,4,73.583,0.452,2025-06-30,api_football_sidelined
177745,Faride Alidou,True,5,2,17.182,0.268,2025-06-30,api_football_sidelined
178709,Yannik Engelhardt,False,0,0,0.0,,2025-06-30,api_football_sidelined
178749,Lazar Samardžić,True,3,0,0.0,0.2,2025-06-30,api_football_sidelined
179843,Lucas Gourna-Douath,True,3,0,0.0,0.2,2025-06-30,api_football_sidelined
180510,Mattia Viti,True,10,10,133.746,0.593,2025-06-30,api_football_sidelined
180763,Botond Balogh,True,5,5,43.006,0.359,2025-06-30,api_football_sidelined
181806,Nicolò Savona,True,4,4,51.176,0.386,2025-06-30,api_football_sidelined
181808,Fabio Miretti,True,5,5,81.119,0.472,2025-06-30,api_football_sidelined
182280,Kacper Urbański,True,1,1,18.316,0.273,2025-06-30,api_football_sidelined
182560,Oier Zarraga,True,3,1,40.279,0.35,2025-06-30,api_football_sidelined
190958,Balthazar Pierret,True,7,3,49.889,0.382,2025-06-30,api_football_sidelined
191979,Jacob Ondrejka,True,2,1,24.416,0.295,2025-06-30,api_football_sidelined
193270,Andrea Carboni,True,4,4,77.545,0.463,2025-06-30,api_football_sidelined
194837,Tomáš Suslov,True,8,5,46.408,0.37,2025-06-30,api_football_sidelined
195893,Souleymane Isaak Touré,True,4,4,189.991,0.689,2025-06-30,api_football_sidelined
197779,Mohamed Kaba,True,4,3,85.932,0.485,2025-06-30,api_football_sidelined
197830,Răzvan Sava,True,1,1,39.585,0.348,2025-06-30,api_football_sidelined
199089,Lorenzo Lucca,True,2,2,30.223,0.316,2025-06-30,api_football_sidelined
199309,Cheick Oumar Conde,True,1,1,43.818,0.362,2025-06-30,api_football_sidelined
199578,Zion Suzuki,True,2,0,0.0,0.2,2025-06-30,api_football_sidelined
203474,Nicola Zalewski,True,2,1,28.393,0.309,2025-06-30,api_football_sidelined
236955,Amin Sarr,True,5,3,34.366,0.33,2025-06-30,api_football_sidelined
237066,Rafa Marín,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
263481,Lorenzo Colombo,True,1,1,5.837,0.224,2025-06-30,api_football_sidelined
263699,Alieu Fadera,True,2,2,29.901,0.315,2025-06-30,api_football_sidelined
264472,Filippo Terracciano,True,1,1,3.672,0.215,2025-06-30,api_football_sidelined
266813,Warren Bondo,True,2,2,49.226,0.379,2025-06-30,api_football_sidelined
268341,Federico Gatti,True,2,2,49.131,0.379,2025-06-30,api_football_sidelined
268728,Saba Sazonov,True,3,3,126.707,0.579,2025-06-30,api_football_sidelined
270507,Cesare Casadei,False,0,0,0.0,,2025-06-30,api_football_sidelined
274299,Yllan Okou,True,3,2,17.164,0.268,2025-06-30,api_football_sidelined
275394,Antoine Hainaut,False,0,0,0.0,,2025-06-30,api_football_sidelined
275651,Ange-Yoan Bonny,True,3,1,6.511,0.227,2025-06-30,api_football_sidelined
275776,Kristjan Asllani,True,1,1,8.626,0.235,2025-06-30,api_football_sidelined
281096,Patrizio Masini,False,0,0,0.0,,2025-06-30,api_football_sidelined
281408,Vitinha,True,5,5,106.962,0.536,2025-06-30,api_football_sidelined
281495,Thomas Kristensen,True,4,3,70.962,0.444,2025-06-30,api_football_sidelined
281826,Alessandro Marcandalli,True,2,2,22.599,0.288,2025-06-30,api_football_sidelined
284242,Omari Forson,True,4,4,39.097,0.346,2025-06-30,api_football_sidelined
284570,Brooke Norton-Cuffy,True,4,4,85.538,0.484,2025-06-30,api_football_sidelined
286473,Franco Carboni,True,4,4,18.354,0.273,2025-06-30,api_football_sidelined
286474,Matteo Cancellieri,True,2,2,55.166,0.398,2025-06-30,api_football_sidelined
286475,Edoardo Bove,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
287374,Emmanuel Ekong,False,0,0,0.0,,2025-06-30,api_football_sidelined
288699,Máximo Perrone,True,3,2,58.247,0.407,2025-06-30,api_football_sidelined
288769,Tommaso Baldanzi,True,4,4,34.609,0.331,2025-06-30,api_football_sidelined
289761,Giorgio Scalvini,True,8,7,246.21,0.759,2025-06-30,api_football_sidelined
290046,Antoine Makoumbou,True,2,2,42.746,0.359,2025-06-30,api_football_sidelined
290536,Daniel Fila,True,1,1,57.179,0.404,2025-06-30,api_football_sidelined
290807,Vanja Vlahović,False,0,0,0.0,,2025-06-30,api_football_sidelined
291589,Kialonda Gaspar,True,2,2,56.647,0.402,2025-06-30,api_football_sidelined
292172,Mateo Pellegrino,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
296560,Jackson Tchatchoua,True,5,1,10.586,0.243,2025-06-30,api_football_sidelined
302432,Alessandro Bianco,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
308673,Andrea Mazza,False,0,0,0.0,,2025-06-30,api_football_sidelined
308836,Mandela Keita,True,2,2,32.725,0.325,2025-06-30,api_football_sidelined
309388,Matteo Prati,True,1,1,16.53,0.266,2025-06-30,api_football_sidelined
310109,David Ankeye,True,3,2,30.867,0.318,2025-06-30,api_football_sidelined
311067,Santiago Castro,True,1,1,13.359,0.254,2025-06-30,api_football_sidelined
311071,Nicolás Valentini,True,2,1,11.845,0.248,2025-06-30,api_football_sidelined
311083,Cher Ndour,True,4,1,5.624,0.223,2025-06-30,api_football_sidelined
311360,Tomás Palacios,False,0,0,0.0,,2025-06-30,api_football_sidelined
312985,Samuele Vignato,True,4,4,95.851,0.51,2025-06-30,api_football_sidelined
314231,Amir Richardson,True,1,1,12.44,0.25,2025-06-30,api_football_sidelined
314254,Antonio Raimondo,True,1,1,22.401,0.288,2025-06-30,api_football_sidelined
316517,Alan Matturro,True,5,4,132.215,0.59,2025-06-30,api_football_sidelined
318053,Saba Goglichidze,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
319919,Oussama El Azzouzi,True,7,5,121.373,0.568,2025-06-30,api_football_sidelined
320335,James Abankwah,True,1,1,5.991,0.225,2025-06-30,api_football_sidelined
321744,Adam Obert,True,4,2,30.929,0.318,2025-06-30,api_football_sidelined
322630,Giovanni Fabbian,True,1,1,9.573,0.239,2025-06-30,api_football_sidelined
323369,Mathias Fjørtoft Løvik,True,4,1,9.82,0.24,2025-06-30,api_football_sidelined
323936,Matías Soulé,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
327763,Rareș Cătălin Burnete,True,2,2,57.353,0.405,2025-06-30,api_football_sidelined
327897,Arijon Ibrahimović,True,5,3,52.924,0.391,2025-06-30,api_football_sidelined
330419,Alberto Costa,False,0,0,0.0,,2025-06-30,api_football_sidelined
330437,Álex Jiménez,True,1,1,47.562,0.374,2025-06-30,api_football_sidelined
330599,Iker Bravo,True,1,1,12.878,0.252,2025-06-30,api_football_sidelined
331046,Issa Doumbia,True,1,1,10.365,0.242,2025-06-30,api_football_sidelined
333116,Reda Belahyane,True,2,0,0.0,0.2,2025-06-30,api_football_sidelined
335071,Medon Berisha,True,4,2,78.006,0.464,2025-06-30,api_football_sidelined
335101,Jonas Rouhi,True,2,2,28.471,0.31,2025-06-30,api_football_sidelined
336555,Estanis Pedrola,True,2,2,50.078,0.382,2025-06-30,api_football_sidelined
336560,Álex Valle,True,3,3,29.906,0.315,2025-06-30,api_football_sidelined
336671,Renato Veiga,True,3,2,41.508,0.354,2025-06-30,api_football_sidelined
339872,Vasilije Adžić,True,3,3,61.56,0.417,2025-06-30,api_football_sidelined
339883,Kenan Yıldız,True,1,1,10.407,0.242,2025-06-30,api_football_sidelined
340700,Jacopo Fazzini,True,5,5,109.911,0.543,2025-06-30,api_football_sidelined
340726,Stefan Leković,True,1,1,12.382,0.25,2025-06-30,api_football_sidelined
342019,Daniele Ghilardi,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
342022,Michael Kayode,True,3,3,47.803,0.375,2025-06-30,api_football_sidelined
342063,Diego Coppola,True,3,0,0.0,0.2,2025-06-30,api_football_sidelined
343189,Gvidas Gineitis,True,3,3,77.083,0.461,2025-06-30,api_football_sidelined
343287,Dailon Rocha Livramento,True,1,1,15.1,0.26,2025-06-30,api_football_sidelined
344165,Damián Pizarro,True,1,1,18.839,0.275,2025-06-30,api_football_sidelined
346866,Samuel Mbangula,True,2,1,20.539,0.281,2025-06-30,api_football_sidelined
347265,Benjamín Domínguez,False,0,0,0.0,,2025-06-30,api_football_sidelined
347644,Arthur Atta,True,4,3,33.966,0.329,2025-06-30,api_football_sidelined
348568,Alessandro Circati,True,1,1,110.717,0.545,2025-06-30,api_football_sidelined
349232,Ali Dembele,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
350037,Nico Paz,True,1,1,7.241,0.23,2025-06-30,api_football_sidelined
350857,Oliver Provstgaard,False,0,0,0.0,,2025-06-30,api_football_sidelined
353609,Ibrahim Sulemana,True,5,4,47.199,0.373,2025-06-30,api_football_sidelined
356888,Niccolò Pisilli,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
359100,Alphadjo Cissè,False,0,0,0.0,,2025-06-30,api_football_sidelined
367577,Simone Pafundi,True,3,3,33.651,0.328,2025-06-30,api_football_sidelined
368138,Mateusz Kowalski,True,1,1,105.784,0.533,2025-06-30,api_football_sidelined
373825,Joel Schingtienne,True,4,4,44.625,0.365,2025-06-30,api_football_sidelined
374359,Davide Bartesaghi,True,3,0,0.0,0.2,2025-06-30,api_football_sidelined
375321,Richie Sagrado,True,7,6,153.164,0.63,2025-06-30,api_football_sidelined
381354,Lior Kasa,True,1,1,22.55,0.288,2025-06-30,api_football_sidelined
382452,Patrick Dorgu,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
382945,Kevin Zeroli,True,2,2,54.077,0.395,2025-06-30,api_football_sidelined
383006,Alieu Njie,True,3,2,108.089,0.539,2025-06-30,api_football_sidelined
383018,Marco Palestra,True,1,1,47.681,0.375,2025-06-30,api_football_sidelined
387128,Sebastian Otoa,True,2,1,15.765,0.263,2025-06-30,api_football_sidelined
388547,Luca Marianucci,True,1,0,0.0,0.2,2025-06-30,api_football_sidelined
393947,Jacopo Seghetti,False,0,0,0.0,,2025-06-30,api_football_sidelined
395761,Mathis Lambourde,True,2,2,28.366,0.309,2025-06-30,api_football_sidelined
396637,Pietro Comuzzo,True,3,1,11.08,0.245,2025-06-30,api_football_sidelined
400948,Assane Diao,True,3,2,72.749,0.449,2025-06-30,api_football_sidelined
408540,Kingstone Mutandwa,True,3,3,42.242,0.357,2025-06-30,api_football_sidelined
409047,Giovanni Leoni,True,1,1,46.167,0.37,2025-06-30,api_football_sidelined
409411,Ali Jasim Elaibi,True,1,1,15.146,0.261,2025-06-30,api_football_sidelined
410396,Mattia Liberali,False,0,0,0.0,,2025-06-30,api_football_sidelined
419423,Alberto Manzoni,False,0,0,0.0,,2025-06-30,api_football_sidelined
421807,Matias Moreno,True,2,1,8.117,0.233,2025-06-30,api_football_sidelined
432057,Anas Haj Mohamed,True,1,1,7.013,0.229,2025-06-30,api_football_sidelined
436260,Francesco Camarda,True,2,0,0.0,0.2,2025-06-30,api_football_sidelined
443141,Kevin Martins,False,0,0,0.0,,2025-06-30,api_football_sidelined
443501,Federico Cassa,False,0,0,0.0,,2025-06-30,api_football_sidelined
451504,Jeff Ekhator,True,1,1,24.504,0.295,2025-06-30,api_football_sidelined
452033,Lorenzo Venturino,False,0,0,0.0,,2025-06-30,api_football_sidelined
452430,Sergiu Perciun,False,0,0,0.0,,2025-06-30,api_football_sidelined
453906,Honest Ahanor,True,2,2,114.808,0.554,2025-06-30,api_football_sidelined
455316,Tiago Gabriel,False,0,0,0.0,,2025-06-30,api_football_sidelined
469318,Fellipe Jack,False,0,0,0.0,,2025-06-30,api_football_sidelined
471040,Alessio Cacciamani,False,0,0,0.0,,2025-06-30,api_football_sidelined
471649,Saad El Haddad,False,0,0,0.0,,2025-06-30,api_football_sidelined
